Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
19,Ben Gordon,23,CHI,SG,82,51,33.0,7.4,16.3,.455,1.9,4.6,.413,5.5,11.7,.471,.513,4.6,5.4,.864,0.4,2.7,3.1,3.6,0.8,0.2,3.0,3.1,21.4,,gordobe01
20,Carlos Boozer,25,UTA,PF,74,74,34.6,8.7,15.6,.561,0.0,0.0,,8.7,15.6,.561,.561,3.4,5.0,.685,3.2,8.5,11.7,3.0,0.9,0.3,2.6,2.9,20.9,MVP-9AS,boozeca01
21,Pau Gasol,26,MEM,C,59,59,36.2,7.8,14.5,.538,0.1,0.2,.273,7.8,14.4,.542,.540,5.1,6.8,.748,2.5,7.3,9.8,3.4,0.5,2.1,2.7,2.3,20.8,,gasolpa01
22,Elton Brand,27,LAC,PF,80,80,38.5,8.1,15.1,.533,0.0,0.0,1.000,8.1,15.1,.532,.533,4.4,5.8,.761,3.4,6.0,9.3,2.9,1.0,2.2,2.5,3.0,20.5,,brandel01
23,Amar'e Stoudemire,24,PHO,C,82,78,32.8,7.4,12.9,.575,0.0,0.0,.000,7.4,12.8,.577,.575,5.6,7.1,.781,2.7,6.9,9.6,1.0,1.0,1.3,2.8,3.6,20.4,MVP-14ASNBA1,stoudam01
24,Kevin Martin,23,SAC,SG,80,80,35.2,6.3,13.3,.473,1.6,4.2,.381,4.7,9.2,.515,.533,6.0,7.1,.844,0.9,3.4,4.3,2.2,1.2,0.1,1.7,2.3,20.2,,martike02
25,Baron Davis,27,GSW,PG,63,62,35.3,7.2,16.3,.439,1.3,4.4,.304,5.8,11.9,.489,.480,4.4,5.9,.745,0.8,3.6,4.4,8.1,2.1,0.5,3.1,2.9,20.1,MVP-15,davisba01
26,Tim Duncan,30,SAS,C,80,80,34.1,7.7,14.1,.546,0.0,0.1,.111,7.7,14.0,.550,.547,4.5,7.1,.637,2.7,7.9,10.6,3.4,0.8,2.4,2.8,2.5,20.0,MVP-4DPOY-3ASNBA1DEF1,duncati01
27,Richard Hamilton,28,DET,SG,75,75,36.8,7.3,15.6,.468,0.6,1.7,.341,6.7,13.9,.483,.486,4.6,5.4,.861,1.0,2.8,3.8,3.8,0.8,0.2,2.1,3.1,19.8,AS,hamilri01
28,Antawn Jamison,30,WAS,PF,70,70,38.0,7.3,16.3,.450,2.0,5.4,.364,5.3,10.9,.492,.510,3.2,4.4,.736,1.9,6.1,8.0,1.9,1.1,0.5,1.5,2.8,19.8,,jamisan01
29,Eddy Curry,24,NYK,C,81,81,35.2,7.2,12.5,.576,0.0,0.0,1.000,7.2,12.5,.575,.576,5.0,8.1,.615,2.4,4.6,7.0,0.8,0.4,0.5,3.6,3.3,19.5,,curryed01
30,Jermaine O'Neal,28,IND,C,69,69,35.6,7.2,16.5,.436,0.0,0.1,.000,7.2,16.4,.439,.436,5.0,6.5,.767,2.2,7.4,9.6,2.4,0.7,2.6,2.9,3.4,19.4,DPOY-10AS,onealje01
31,Caron Butler,26,WAS,SF,63,63,39.3,7.2,15.5,.463,0.3,1.1,.250,6.9,14.3,.480,.472,4.5,5.2,.863,2.3,5.1,7.4,3.7,2.1,0.3,2.9,3.0,19.1,DPOY-21AS,butleca01
32,Josh Howard,26,DAL,SF,70,69,35.1,7.0,15.4,.459,1.3,3.4,.385,5.7,11.9,.480,.501,3.5,4.2,.827,1.9,4.9,6.8,1.8,1.2,0.8,1.8,2.6,18.9,DPOY-18AS,howarjo01
33,Luol Deng,21,CHI,SF,82,82,37.5,7.7,14.9,.517,0.0,0.1,.143,7.7,14.8,.519,.518,3.4,4.4,.777,1.8,5.3,7.1,2.5,1.2,0.6,1.9,2.0,18.8,DPOY-20,denglu01
34,Metta World Peace,27,SAC,SF,70,65,37.7,6.5,14.9,.440,1.3,3.7,.358,5.2,11.1,.468,.485,4.4,5.9,.740,1.5,5.0,6.5,3.4,2.1,0.6,2.1,2.9,18.8,DPOY-8,artesro01
35,Steve Nash,32,PHO,PG,76,76,35.3,6.8,12.8,.532,2.1,4.5,.455,4.8,8.3,.575,.613,2.9,3.3,.899,0.4,3.1,3.5,11.6,0.8,0.1,3.8,1.5,18.6,MVP-2ASNBA1,nashst01
36,Tony Parker,24,SAS,PG,77,77,32.5,7.4,14.2,.520,0.2,0.5,.395,7.2,13.7,.525,.527,3.6,4.5,.783,0.4,2.8,3.2,5.5,1.1,0.1,2.5,1.8,18.6,MVP-15AS,parketo01
37,Mike Miller,26,MEM,SG,70,69,39.1,6.6,14.4,.460,2.9,7.1,.406,3.8,7.3,.514,.560,2.3,2.9,.793,0.7,4.7,5.4,4.3,0.8,0.3,2.6,2.0,18.5,,millemi01
38,David West,26,NOK,PF,52,52,36.5,7.3,15.2,.476,0.2,0.5,.320,7.1,14.8,.481,.481,3.6,4.4,.824,2.4,5.7,8.2,2.2,0.8,0.7,1.9,2.8,18.3,,westda01
39,Andre Iguodala,23,PHI,SG,76,76,40.3,5.8,13.0,.447,0.6,2.0,.310,5.2,11.0,.472,.471,5.9,7.3,.820,1.0,4.7,5.7,5.7,2.0,0.4,3.4,2.6,18.2,DPOY-24,iguodan01
40,Leandro Barbosa,24,PHO,SG,80,18,32.7,6.6,13.9,.476,2.4,5.5,.434,4.2,8.4,.504,.562,2.5,2.9,.845,0.3,2.4,2.7,4.0,1.2,0.2,1.8,2.6,18.1,6MOY-1,barbole01
41,Gerald Wallace,24,CHA,SF,72,71,36.7,6.6,13.2,.502,0.5,1.7,.325,6.1,11.6,.528,.523,4.3,6.2,.691,2.0,5.2,7.2,2.6,2.0,1.0,2.2,2.9,18.1,DPOY-7,wallage01
42,Peja Stojaković,29,NOK,SF,13,13,32.7,6.4,15.1,.423,2.6,6.5,.405,3.8,8.6,.438,.510,2.4,2.9,.816,0.8,3.3,4.2,0.8,0.6,0.3,1.5,2.2,17.8,,stojape01
43,Jamal Crawford,26,NYK,SG,59,36,37.3,6.0,15.0,.400,1.7,5.5,.320,4.3,9.6,.445,.458,3.9,4.6,.838,0.7,2.5,3.2,4.4,1.0,0.1,2.7,1.9,17.6,,crawfja01
44,Dwight Howard,21,ORL,C,82,82,36.9,6.4,10.6,.603,0.0,0.0,.500,6.4,10.6,.603,.603,4.8,8.1,.586,3.5,8.8,12.3,1.9,0.9,1.9,3.9,3.0,17.6,DPOY-16ASNBA3,howardw01
45,Mehmet Okur,27,UTA,C,80,80,33.3,6.1,13.3,.462,1.6,4.2,.384,4.5,9.1,.498,.523,3.7,4.8,.765,2.0,5.2,7.2,2.0,0.5,0.5,1.6,3.2,17.6,AS,okurme01
46,Shawn Marion,28,PHO,SF,80,80,37.6,7.0,13.4,.524,1.0,3.2,.317,6.0,10.2,.587,.561,2.5,3.1,.810,2.2,7.7,9.8,1.7,2.0,1.5,1.4,2.7,17.5,DPOY-4AS,mariosh01
47,Shaquille O'Neal,34,MIA,C,40,39,28.4,7.1,12.0,.591,0.0,0.0,,7.1,12.0,.591,.591,3.1,7.4,.422,2.4,5.0,7.4,2.0,0.2,1.4,2.4,3.5,17.3,MVP-12AS,onealsh01
48,Chris Paul,21,NOK,PG,64,64,36.8,6.0,13.6,.437,0.8,2.2,.350,5.2,11.4,.455,.466,4.6,5.6,.818,0.8,3.5,4.4,8.9,1.8,0.0,2.5,2.4,17.3,,paulch01
49,Mo Williams,24,MIL,PG,68,68,36.4,6.9,15.4,.446,1.2,3.4,.346,5.7,12.1,.474,.484,2.3,2.7,.855,0.8,4.0,4.8,6.1,1.3,0.1,3.0,3.0,17.3,,willima01
50,Mike Bibby,28,SAC,PG,82,82,34.0,5.7,14.2,.404,2.1,5.9,.360,3.6,8.4,.435,.478,3.5,4.2,.830,0.5,2.7,3.2,4.7,1.1,0.1,2.4,1.7,17.1,,bibbymi01
51,Chauncey Billups,30,DET,PG,70,70,36.2,5.0,11.6,.427,1.6,4.5,.345,3.4,7.1,.479,.494,5.5,6.2,.883,0.3,3.1,3.4,7.2,1.2,0.2,2.0,2.3,17.0,MVP-11ASNBA3,billuch01
52,Ricky Davis,27,MIN,SF,81,81,37.3,6.2,13.4,.465,1.5,3.8,.397,4.7,9.6,.492,.521,3.0,3.5,.839,0.7,3.2,3.9,4.8,1.0,0.3,2.6,2.3,17.0,,davisri01
53,Corey Maggette,27,LAC,SF,75,31,30.5,4.9,10.8,.454,0.2,0.9,.200,4.7,9.9,.476,.462,6.9,8.4,.820,1.2,4.7,5.9,2.8,0.9,0.2,2.7,3.3,16.9,6MOY-7,maggeco01
54,Brandon Roy,22,POR,SG,57,55,35.4,6.1,13.4,.456,1.0,2.6,.377,5.2,10.9,.475,.492,3.5,4.2,.838,1.0,3.4,4.4,4.0,1.2,0.2,2.0,2.4,16.8,ROY-1,roybr01
55,Jason Terry,29,DAL,SG,81,80,35.1,6.3,13.1,.484,2.0,4.6,.438,4.3,8.6,.508,.560,2.0,2.5,.804,0.5,2.3,2.9,5.2,1.0,0.2,1.9,2.1,16.7,,terryja01
56,Kirk Hinrich,26,CHI,PG,80,80,35.5,5.9,13.3,.448,1.8,4.2,.415,4.2,9.1,.463,.514,3.0,3.6,.835,0.4,3.0,3.4,6.3,1.3,0.3,2.4,3.4,16.6,DPOY-13DEF2,hinriki01
57,Al Harrington,26,2TM,PF,78,78,32.9,6.3,13.9,.457,1.6,3.8,.433,4.7,10.1,.466,.516,2.2,3.1,.694,1.9,4.4,6.4,1.9,0.8,0.3,2.2,3.4,16.5,,harrial01
57,Al Harrington,26,IND,PF,36,36,33.6,6.2,13.5,.458,1.5,3.3,.458,4.7,10.3,.458,.513,2.0,2.8,.713,2.0,4.3,6.3,1.4,0.7,0.3,2.5,3.2,15.9,,harrial01
57,Al Harrington,26,GSW,PF,42,42,32.3,6.5,14.2,.456,1.7,4.2,.417,4.7,10.0,.473,.518,2.3,3.4,.681,1.9,4.5,6.4,2.3,1.0,0.3,1.9,3.6,17.0,,harrial01
58,Monta Ellis,21,GSW,SG,77,53,34.3,6.2,13.1,.475,0.5,1.9,.273,5.7,11.3,.509,.495,3.5,4.6,.763,0.8,2.4,3.2,4.1,1.7,0.3,2.9,2.7,16.5,MIP-1,ellismo01
59,Manu Ginóbili,29,SAS,SG,75,36,27.5,5.3,11.4,.464,1.7,4.3,.396,3.6,7.1,.505,.539,4.3,5.0,.860,0.8,3.6,4.4,3.5,1.5,0.4,2.1,2.1,16.5,6MOY-2,ginobma01
60,Nenad Krstić,23,NJN,C,26,26,32.6,6.5,12.4,.526,0.0,0.0,.000,6.5,12.4,.528,.526,3.3,4.7,.711,2.0,4.8,6.8,1.8,0.4,0.9,2.0,3.4,16.4,,krstine01
61,Stephon Marbury,29,NYK,PG,74,74,37.1,5.3,12.9,.415,1.7,4.7,.357,3.7,8.2,.448,.480,4.0,5.2,.769,0.5,2.4,2.9,5.4,1.0,0.1,2.4,2.5,16.4,,marbust01
62,Josh Smith,21,ATL,SF,72,72,36.8,6.1,13.8,.439,0.5,2.1,.250,5.5,11.7,.473,.458,3.7,5.4,.693,2.3,6.3,8.6,3.3,1.4,2.9,3.2,3.3,16.4,DPOY-21,smithjo03
63,Richard Jefferson,26,NJN,SF,55,53,35.6,5.5,12.1,.456,0.9,2.6,.359,4.6,9.5,.483,.495,4.3,5.9,.733,0.9,3.5,4.4,2.7,0.6,0.1,2.2,2.2,16.3,,jefferi01
64,Deron Williams,22,UTA,PG,80,80,36.9,6.2,13.5,.456,1.0,3.2,.322,5.2,10.4,.498,.494,2.8,3.7,.767,0.5,2.8,3.3,9.3,1.0,0.2,3.1,3.2,16.2,,willide01
65,Al Jefferson,22,BOS,C,69,60,33.6,6.6,12.8,.514,0.0,0.0,.000,6.6,12.8,.514,.514,2.9,4.3,.681,3.4,7.5,11.0,1.3,0.7,1.5,2.0,3.4,16.0,,jeffeal01
66,Jason Richardson,26,GSW,SG,51,49,32.8,6.0,14.4,.417,2.2,5.9,.365,3.8,8.5,.453,.492,1.8,2.7,.657,1.4,3.7,5.1,3.4,1.1,0.6,1.6,2.5,16.0,,richaja01
67,Lamar Odom,27,LAL,PF,56,56,39.3,5.7,12.2,.468,1.0,3.3,.297,4.7,8.9,.531,.508,3.5,5.1,.700,1.8,7.9,9.8,4.8,0.9,0.6,2.9,3.3,15.9,,odomla01
68,Stephen Jackson,28,2TM,SF,75,69,33.1,5.5,12.6,.433,1.3,4.1,.322,4.1,8.4,.488,.486,3.2,4.0,.813,0.8,2.1,3.0,3.8,1.1,0.5,2.4,2.7,15.5,,jacksst02
68,Stephen Jackson,28,IND,SG,37,32,32.1,4.9,11.6,.419,1.1,3.7,.297,3.8,7.9,.476,.466,3.2,3.9,.822,0.5,2.1,2.6,3.1,0.9,0.5,2.2,2.4,14.1,,jacksst02
68,Stephen Jackson,28,GSW,SF,38,37,34.0,6.0,13.5,.446,1.6,4.6,.341,4.5,9.0,.499,.503,3.2,4.0,.804,1.2,2.2,3.3,4.6,1.3,0.4,2.7,3.0,16.8,,jacksst02
69,Wally Szczerbiak,29,BOS,SF,32,19,28.1,5.0,12.1,.415,1.4,3.3,.415,3.7,8.8,.415,.472,3.5,3.9,.897,0.5,2.6,3.1,1.7,0.6,0.1,1.7,2.0,15.0,,szczewa02
70,Larry Hughes,28,CLE,SG,70,68,37.1,5.4,13.6,.400,1.1,3.2,.333,4.4,10.4,.420,.439,3.0,4.4,.676,0.6,3.2,3.8,3.7,1.3,0.4,2.2,2.3,14.9,,hughela01
71,Raja Bell,30,PHO,SG,78,78,37.4,5.3,12.2,.432,2.6,6.4,.413,2.6,5.8,.452,.539,1.5,1.9,.776,0.6,2.6,3.2,2.5,0.6,0.3,1.1,3.0,14.7,DPOY-23DEF1,bellra01
72,Ruben Patterson,31,MIL,SF,81,53,31.0,5.9,10.7,.548,0.0,0.2,.158,5.8,10.5,.557,.550,3.0,4.6,.641,2.3,3.1,5.4,2.9,1.4,0.3,2.5,2.9,14.7,,patteru01
73,Earl Boykins,30,2TM,PG,66,23,30.8,4.9,11.7,.420,1.4,3.6,.397,3.5,8.0,.430,.482,3.3,3.7,.898,0.7,1.4,2.1,4.4,0.8,0.0,1.8,1.4,14.6,,boykiea01
73,Earl Boykins,30,DEN,PG,31,4,28.3,5.0,12.2,.413,1.3,3.5,.373,3.7,8.6,.429,.467,3.8,4.2,.908,0.7,1.3,2.0,4.3,0.8,0.1,1.7,1.0,15.2,,boykiea01
73,Earl Boykins,30,MIL,PG,35,19,33.0,4.8,11.2,.427,1.5,3.7,.419,3.2,7.5,.431,.496,2.9,3.3,.886,0.7,1.4,2.2,4.5,0.9,0.0,1.9,1.7,14.0,,boykiea01
74,Grant Hill,34,ORL,SG,65,64,30.9,5.3,10.2,.518,0.0,0.2,.167,5.2,10.0,.525,.520,3.8,5.0,.765,0.8,2.8,3.6,2.1,0.9,0.4,2.2,2.2,14.4,,hillgr01
75,Kyle Korver,25,PHI,SF,74,1,30.9,5.0,11.4,.440,1.8,4.1,.430,3.2,7.3,.446,.518,2.6,2.8,.914,0.4,3.1,3.5,1.4,0.8,0.3,1.6,2.5,14.4,6MOY-5,korveky01
76,Emeka Okafor,24,CHA,C,67,65,34.8,5.9,11.0,.532,0.0,0.0,,5.9,11.0,.532,.532,2.6,4.4,.593,3.9,7.4,11.3,1.2,0.9,2.6,1.7,3.1,14.4,DPOY-11,okafoem01
77,Tayshaun Prince,26,DET,SF,82,82,36.6,5.6,12.2,.460,1.0,2.6,.386,4.6,9.6,.480,.501,2.1,2.7,.768,1.8,3.5,5.2,2.8,0.6,0.7,1.2,1.4,14.3,DPOY-11DEF2,princta01
78,Andrés Nocioni,27,CHI,PF,53,31,26.5,5.2,11.0,.467,1.5,3.9,.383,3.6,7.1,.515,.536,2.3,2.7,.848,0.8,4.9,5.7,1.1,0.5,0.5,2.0,3.1,14.1,,nocioan01
79,Raymond Felton,22,CHA,PG,78,75,36.3,5.0,13.1,.384,1.3,4.0,.330,3.7,9.1,.407,.434,2.6,3.3,.797,0.7,2.8,3.4,7.0,1.5,0.1,2.9,2.3,14.0,,feltora01
80,T.J. Ford,23,TOR,PG,75,71,29.9,5.2,12.0,.436,0.3,0.9,.304,5.0,11.1,.447,.447,3.2,3.9,.819,0.7,2.4,3.1,7.9,1.3,0.1,3.1,2.5,14.0,,fordtj01
81,Danny Granger,23,IND,SF,82,57,34.0,4.9,10.6,.459,1.3,3.5,.382,3.5,7.1,.497,.522,2.9,3.6,.803,1.4,3.3,4.6,1.4,0.8,0.7,1.6,3.0,13.9,,grangda01
82,Cuttino Mobley,31,LAC,SG,78,73,36.4,5.0,11.3,.440,1.3,3.2,.411,3.7,8.2,.451,.497,2.6,3.1,.837,0.7,2.8,3.4,2.5,1.2,0.3,1.9,2.4,13.8,,moblecu01
83,Desmond Mason,29,NOK,SF,75,75,34.3,5.4,12.0,.452,0.0,0.0,,5.4,12.0,.452,.452,2.9,4.3,.663,1.7,2.9,4.6,1.5,0.7,0.3,2.6,2.3,13.7,,masonde01
84,Charlie Bell,27,MIL,SG,82,64,34.7,5.2,11.9,.437,1.5,4.4,.352,3.6,7.5,.488,.503,1.6,2.0,.780,0.7,2.2,2.9,3.0,1.2,0.0,1.3,2.6,13.5,,bellch01
85,Chris Wilcox,24,SEA,PF,82,81,31.5,5.3,10.0,.529,0.0,0.1,.000,5.3,9.9,.533,.529,2.9,4.3,.684,2.2,5.5,7.7,1.0,0.9,0.5,1.5,3.0,13.5,,wilcoch01
86,Andre Miller,30,2TM,PG,80,79,37.1,5.3,11.4,.466,0.1,0.4,.143,5.2,10.9,.479,.469,2.8,3.5,.784,1.2,3.2,4.4,7.8,1.4,0.1,2.8,2.3,13.4,,millean02
86,Andre Miller,30,DEN,PG,23,23,35.7,5.1,10.8,.472,0.2,0.7,.250,4.9,10.1,.487,.480,2.7,3.7,.729,1.1,3.4,4.5,9.1,1.6,0.2,3.0,2.5,13.0,,millean02
86,Andre Miller,30,PHI,PG,57,56,37.6,5.4,11.6,.464,0.0,0.3,.053,5.4,11.3,.477,.465,2.8,3.5,.808,1.3,3.1,4.4,7.3,1.3,0.1,2.7,2.2,13.6,,millean02
87,Rafer Alston,30,HOU,PG,82,82,37.1,4.7,12.4,.375,2.3,6.5,.363,2.3,6.0,.389,.470,1.6,2.2,.734,0.4,3.1,3.4,5.4,1.6,0.1,2.1,2.4,13.3,,alstora01
88,Hedo Türkoğlu,27,ORL,SF,73,73,31.1,4.7,11.3,.419,1.5,3.8,.388,3.2,7.4,.435,.485,2.3,3.0,.781,0.8,3.2,4.0,3.2,1.0,0.2,2.0,3.0,13.3,,turkohe01
89,Chucky Atkins,32,MEM,PG,75,23,27.5,4.1,9.5,.434,1.5,4.1,.379,2.6,5.5,.474,.515,3.4,4.1,.810,0.2,1.6,1.9,4.6,0.7,0.1,1.7,1.8,13.2,6MOY-8,atkinch01
90,Marvin Williams,20,ATL,PF,64,63,34.0,4.8,11.0,.433,0.2,0.7,.244,4.6,10.3,.446,.441,3.4,4.1,.815,1.3,4.0,5.3,1.9,0.8,0.5,2.0,3.0,13.1,,willima02
91,Josh Childress,23,ATL,SG,55,13,36.8,4.7,9.4,.504,0.5,1.4,.338,4.3,8.0,.533,.529,3.0,3.8,.795,2.2,3.9,6.2,2.3,1.1,0.7,1.5,2.1,13.0,6MOY-11,childjo01
92,Jason Kidd,33,NJN,PG,80,80,36.7,4.6,11.4,.406,1.6,4.5,.343,3.1,6.8,.448,.475,2.2,2.9,.778,1.7,6.5,8.2,9.2,1.6,0.3,2.7,1.8,13.0,ASDEF2,kiddja01
93,Jameer Nelson,24,ORL,PG,77,77,30.3,4.9,11.4,.430,0.8,2.5,.335,4.0,8.8,.457,.467,2.4,2.9,.828,0.6,2.4,3.1,4.3,0.9,0.1,2.4,2.9,13.0,,nelsoja01
94,Quentin Richardson,26,NYK,SF,49,47,33.1,4.7,11.1,.418,2.0,5.3,.376,2.7,5.9,.456,.507,1.7,2.4,.692,1.3,5.9,7.2,2.2,0.7,0.1,1.4,2.7,13.0,,richaqu01
95,J.R. Smith,21,DEN,SG,63,24,23.3,4.5,10.2,.441,2.4,6.1,.390,2.1,4.2,.515,.557,1.6,2.0,.810,0.5,1.8,2.3,1.4,0.8,0.1,1.3,2.3,13.0,6MOY-14,smithjr01
96,Mike Dunleavy,26,2TM,SG,82,49,31.5,4.7,10.4,.452,0.9,2.7,.313,3.8,7.6,.502,.493,2.6,3.3,.784,1.0,4.2,5.3,2.8,1.0,0.3,1.8,2.5,12.8,,dunlemi02
96,Mike Dunleavy,26,GSW,PF,39,6,26.9,4.3,9.5,.449,0.9,2.7,.346,3.3,6.8,.489,.497,2.0,2.6,.772,1.0,3.8,4.8,3.0,1.0,0.3,1.8,2.1,11.4,,dunlemi02
96,Mike Dunleavy,26,IND,SG,43,43,35.6,5.1,11.2,.454,0.8,2.8,.283,4.3,8.4,.511,.490,3.1,3.9,.792,1.0,4.7,5.7,2.6,1.1,0.2,1.8,2.8,14.0,,dunlemi02
97,Jamaal Tinsley,28,IND,PG,72,72,31.2,4.8,12.3,.389,0.8,2.7,.316,4.0,9.7,.409,.424,2.4,3.3,.720,0.8,2.5,3.3,6.9,1.6,0.3,2.8,2.6,12.8,,tinslja01
98,Hakim Warrick,24,MEM,PF,82,43,26.2,4.5,8.7,.524,0.0,0.1,.000,4.5,8.6,.530,.524,3.6,4.7,.771,1.6,3.5,5.1,0.9,0.5,0.4,2.0,2.8,12.7,,warriha01
99,Anthony Parker,31,TOR,SG,73,73,33.4,4.5,9.4,.477,1.6,3.6,.441,2.9,5.8,.500,.561,1.8,2.2,.835,0.8,3.1,3.9,2.1,1.0,0.2,1.0,1.8,12.4,DPOY-24,parkean01
100,Mark Blount,31,MIN,C,82,81,31.0,5.2,10.2,.509,0.1,0.4,.290,5.1,9.9,.517,.514,1.8,2.4,.754,1.7,4.5,6.2,0.8,0.5,0.7,1.9,2.9,12.3,,blounma01
101,Andrew Bogut,22,MIL,C,66,66,34.2,5.3,9.5,.553,0.0,0.1,.200,5.3,9.5,.556,.554,1.7,2.9,.577,2.5,6.3,8.8,3.0,0.7,0.5,2.3,3.3,12.3,,bogutan01
102,Sam Cassell,37,LAC,PG,58,30,24.3,4.5,10.8,.418,0.6,1.9,.294,3.9,8.9,.444,.443,2.8,3.1,.879,0.5,2.4,2.9,4.7,0.5,0.1,1.7,2.2,12.3,,cassesa01
