Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
101,Bobby Jackson,31,SAC,SG,25,0,21.4,4.4,10.2,0.427,1.3,3.8,0.344,3,6.4,0.478,0.492,2,2.3,0.862,0.9,2.5,3.4,2.4,0.6,0.1,1.1,2.3,12,,jacksbo01
102,Marc Jackson,30,PHI,C,81,23,24.4,4.2,9,0.465,0,0,0,4.2,9,0.466,0.465,3.6,4.3,0.828,2.3,2.7,5,1,0.4,0.2,1.6,2.1,12,,jacksma02
103,Tim Thomas,27,NYK,SF,71,68,27.3,4.4,10.1,0.439,1.2,2.9,0.409,3.2,7.2,0.451,0.498,1.9,2.4,0.786,0.6,2.7,3.3,1.5,0.6,0.2,1.6,3.1,12,,thomati01
104,David Wesley,34,2TM,SG,80,79,34.7,4.2,10.5,0.398,1.5,3.9,0.375,2.7,6.6,0.411,0.468,2,2.4,0.857,0.5,2.4,2.9,3.3,1.2,0.1,1.4,2.7,11.9,DPOY-16,wesleda01
104,David Wesley,34,NOH,SG,26,26,35.9,5.1,13.2,0.389,1.1,3.1,0.35,4,10.1,0.401,0.43,2.6,2.9,0.882,0.5,2.8,3.3,4.2,1.3,0,2.1,2.5,13.9,,wesleda01
104,David Wesley,34,HOU,SG,54,53,34.1,3.7,9.2,0.404,1.7,4.4,0.383,2.1,4.9,0.422,0.494,1.8,2.1,0.841,0.5,2.2,2.6,2.9,1.1,0.1,1.1,2.8,10.9,,wesleda01
105,Tony Delk,31,ATL,SG,56,1,23.9,4.4,10.6,0.416,1.3,3.6,0.356,3.1,6.9,0.447,0.477,1.8,2.4,0.757,0.5,1.8,2.3,1.9,0.8,0.1,1,2.2,11.9,,delkto01
106,Derek Fisher,30,GSW,PG,74,32,30,4,10.2,0.393,1.5,3.9,0.371,2.6,6.3,0.407,0.465,2.4,2.7,0.862,0.5,2.4,2.9,4.1,1,0.1,1.7,2.4,11.9,,fishede01
107,Allan Houston,33,NYK,SG,20,11,26.6,4.3,10.3,0.415,1.6,4,0.388,2.7,6.3,0.432,0.49,1.8,2.2,0.837,0.2,1,1.2,2.1,0.4,0.1,1.1,2,11.9,,houstal01
108,Mike James,29,2TM,PG,74,5,25.1,4.5,10.1,0.441,1.4,3.5,0.386,3.1,6.6,0.47,0.507,1.5,2,0.752,0.5,2.3,2.8,3.6,0.9,0.1,1.4,2.4,11.8,,jamesmi01
108,Mike James,29,MIL,PG,47,0,24.8,4.4,9.8,0.446,1.2,3.2,0.382,3.1,6.6,0.477,0.509,1.4,1.9,0.744,0.5,2.1,2.6,3.9,0.9,0.1,1.7,2.4,11.4,,jamesmi01
108,Mike James,29,HOU,PG,27,5,25.6,4.7,10.8,0.433,1.6,4,0.393,3.1,6.8,0.457,0.505,1.6,2,0.764,0.4,2.7,3.2,2.9,0.9,0.1,1,2.2,12.4,,jamesmi01
109,Vladimir Radmanović,24,SEA,PF,63,0,29.5,4.2,10.3,0.409,2,5.2,0.389,2.2,5.1,0.43,0.508,1.3,1.6,0.786,0.8,3.8,4.6,1.4,0.9,0.5,1.3,2.7,11.8,6MOY-5,radmavl01
110,Luol Deng,19,CHI,SF,61,45,27.3,4.6,10.6,0.434,0.5,1.9,0.265,4.1,8.7,0.472,0.458,2,2.7,0.741,1.5,3.8,5.3,2.2,0.8,0.4,1.9,1.6,11.7,ROY-5,denglu01
111,Jamaal Magloire,26,NOH,C,23,22,30.6,4.3,9.9,0.432,0,0,,4.3,9.9,0.432,0.432,3.2,5.3,0.602,3.4,5.5,8.9,1.3,0.3,1,2.6,3.2,11.7,,magloja01
112,Damon Jones,28,MIA,PG,82,66,31.4,4,8.9,0.456,2.7,6.4,0.432,1.3,2.5,0.517,0.611,0.8,1,0.791,0.2,2.6,2.8,4.3,0.5,0.1,1.2,1.5,11.6,,jonesda01
113,Ruben Patterson,29,POR,SF,70,36,28,4.6,8.6,0.531,0,0.4,0.08,4.5,8.2,0.55,0.532,2.4,4,0.599,1.8,2.1,3.9,2,1.5,0.3,2,2.3,11.6,,patteru01
114,Speedy Claxton,26,2TM,PG,62,47,30.1,4.1,9.9,0.421,0.2,1,0.18,4,8.9,0.447,0.43,3,4.1,0.736,0.6,2.4,3,6,1.8,0.1,1.9,3,11.5,,claxtsp01
114,Speedy Claxton,26,GSW,PG,46,44,32.6,4.7,10.9,0.431,0.2,1.1,0.192,4.5,9.8,0.459,0.441,3.5,4.6,0.761,0.7,2.6,3.3,6.2,1.9,0.1,2,3.3,13.1,,claxtsp01
114,Speedy Claxton,26,NOH,PG,16,3,22.8,2.6,6.9,0.373,0.1,0.6,0.111,2.5,6.3,0.396,0.377,1.6,2.6,0.61,0.3,1.6,1.9,5.5,1.4,0.1,1.7,1.9,6.8,,claxtsp01
115,Kyle Korver,23,PHI,SF,82,57,32.5,3.9,9.3,0.418,2.8,6.8,0.405,1.1,2.5,0.453,0.567,1,1.2,0.854,0.5,4.1,4.6,2.2,1.3,0.4,1.3,3.2,11.5,6MOY-11,korveky01
116,Donyell Marshall,31,TOR,PF,65,2,25.3,4,9.1,0.443,2.3,5.6,0.416,1.7,3.5,0.485,0.57,1.1,1.4,0.791,1.5,5.1,6.6,1.2,0.9,0.7,0.6,2.1,11.5,6MOY-9,marshdo01
117,Kurt Thomas,32,NYK,PF,80,80,35.7,5.3,11.3,0.471,0,0.1,0.5,5.3,11.2,0.47,0.472,0.8,1.1,0.786,2.1,8.3,10.4,2,0.9,1,1.2,3.9,11.5,,thomaku01
118,Gary Payton,36,BOS,PG,77,77,33,4.4,9.4,0.468,0.5,1.7,0.326,3.9,7.7,0.498,0.497,2,2.6,0.761,0.6,2.4,3.1,6.1,1.1,0.2,1.9,1.6,11.3,,paytoga01
119,Tyronn Lue,27,2TM,PG,70,49,28.7,4.2,9.3,0.451,0.8,2.2,0.355,3.4,7.1,0.481,0.493,2,2.4,0.861,0.2,1.9,2.1,4.6,0.5,0,1.5,2.4,11.2,,luety01
119,Tyronn Lue,27,HOU,PG,21,3,22.8,2.3,5.8,0.393,0.7,2.1,0.333,1.6,3.7,0.429,0.455,0.7,0.9,0.778,0,1.9,1.9,2.8,0.4,0,1.1,2.3,6,,luety01
119,Tyronn Lue,27,ATL,PG,49,46,31.2,5,10.9,0.464,0.8,2.2,0.364,4.2,8.6,0.491,0.502,2.6,3,0.871,0.3,1.9,2.2,5.4,0.5,0,1.7,2.4,13.5,,luety01
120,Keith Van Horn,29,2TM,PF,62,16,24.2,4.1,9.1,0.456,0.9,2.3,0.38,3.3,6.8,0.481,0.504,2.1,2.5,0.815,1.4,3.3,4.7,1.2,0.6,0.3,1.3,2.7,11.2,,vanhoke01
120,Keith Van Horn,29,MIL,SF,33,13,24.8,3.9,8.6,0.449,0.9,2.4,0.385,3,6.3,0.473,0.502,1.7,2,0.862,1.7,3.3,5,1.2,0.6,0.3,1.4,2.5,10.4,,vanhoke01
120,Keith Van Horn,29,DAL,PF,29,3,23.6,4.4,9.6,0.462,0.8,2.2,0.375,3.6,7.4,0.488,0.505,2.5,3.2,0.783,1.2,3.3,4.4,1.2,0.5,0.3,1.2,3,12.2,,vanhoke01
121,Antonio Daniels,29,SEA,PG,75,2,27,3.6,8.3,0.438,0.7,2.2,0.297,3,6.1,0.489,0.478,3.3,4.1,0.816,0.3,2,2.3,4.1,0.7,0,1,1,11.2,6MOY-8,daniean01
122,Raef LaFrentz,28,BOS,PF,80,80,27.5,4.3,8.6,0.496,1,2.8,0.364,3.2,5.8,0.559,0.555,1.5,1.9,0.811,1.9,5,6.9,1.2,0.5,1.2,0.9,3.3,11.1,,lafrera01
123,Nick Van Exel,33,POR,SG,53,34,30.5,4,10.6,0.381,1.9,4.8,0.389,2.2,5.7,0.375,0.471,1.1,1.4,0.784,0.4,2.7,3,4.3,0.8,0,1.7,1.3,11.1,,vanexni01
124,Gerald Wallace,22,CHA,SF,70,68,30.7,4.1,9.1,0.449,0.2,0.9,0.274,3.8,8.2,0.468,0.462,2.7,4.1,0.661,1.7,3.8,5.5,2,1.7,1.3,2.3,2.6,11.1,,wallage01
125,Joe Smith,29,MIL,PF,74,73,30.6,4.3,8.4,0.514,0,0,0,4.3,8.4,0.515,0.514,2.4,3.1,0.768,2.4,4.9,7.3,0.9,0.6,0.5,1.1,3,11,,smithjo02
126,Udonis Haslem,24,MIA,PF,80,80,33.4,4.3,8,0.54,0,0.1,0,4.3,8,0.543,0.54,2.2,2.8,0.791,3,6.1,9.1,1.4,0.8,0.5,1.4,3.3,10.9,,hasleud01
127,P.J. Brown,35,NOH,PF,82,78,34.4,4.1,9.2,0.446,0,0,,4.1,9.2,0.446,0.446,2.6,3,0.864,3.2,5.7,9,2.2,0.9,0.6,1.2,2.8,10.8,MVP-14,brownpj01
128,Fred Jones,25,IND,SG,77,14,29.5,3.6,8.4,0.425,1.1,3,0.38,2.4,5.4,0.45,0.492,2.3,2.7,0.85,0.4,2.7,3.1,2.5,0.8,0.4,1.5,2.2,10.6,,jonesfr01
129,Jim Jackson,34,2TM,SF,64,27,31,3.9,9.1,0.426,1.9,4.6,0.414,2,4.5,0.439,0.531,0.8,0.9,0.931,0.5,3.7,4.2,2.9,0.5,0.1,1.8,2.4,10.5,6MOY-10,jacksji01
129,Jim Jackson,34,HOU,SF,24,24,41.3,4.9,11.8,0.417,2.3,6.1,0.367,2.7,5.7,0.471,0.512,1.3,1.4,0.909,0.4,4.4,4.8,3.6,1,0,2.3,2.8,13.3,,jacksji01
129,Jim Jackson,34,PHO,SF,40,3,24.9,3.3,7.5,0.435,1.7,3.7,0.459,1.6,3.8,0.411,0.548,0.6,0.6,0.96,0.6,3.3,3.9,2.4,0.3,0.1,1.5,2.2,8.8,,jacksji01
130,Bonzi Wells,28,MEM,SG,69,19,21.6,3.9,8.9,0.441,0.5,1.5,0.346,3.4,7.4,0.46,0.47,2,2.7,0.75,0.7,2.6,3.3,1.2,1.2,0.4,1.3,2.4,10.4,,wellsbo01
131,Corliss Williamson,31,2TM,PF,72,9,21.2,3.8,8.1,0.467,0,0,0,3.8,8.1,0.469,0.467,2.7,3.4,0.799,1.4,2.2,3.6,1.1,0.5,0.2,1.2,3,10.3,,willico02
131,Corliss Williamson,31,PHI,PF,48,5,22,4,8.7,0.465,0,0,0,4,8.6,0.467,0.465,2.7,3.4,0.788,1.5,2.2,3.7,0.9,0.5,0.3,1.3,3,10.8,,willico02
131,Corliss Williamson,31,SAC,PF,24,4,19.6,3.3,7,0.473,0,0,,3.3,7,0.473,0.473,2.7,3.3,0.823,1.3,2.1,3.4,1.5,0.5,0.1,1.1,3.1,9.3,,willico02
132,Marcus Camby,30,DEN,C,66,66,30.5,4.2,9.1,0.465,0,0.1,0,4.2,9,0.468,0.465,1.9,2.6,0.723,2,8,10,2.3,0.9,3,1.6,2.7,10.3,MVP-14DPOY-3DEF2,cambyma01
133,J.R. Smith,19,NOH,SG,76,56,24.5,3.9,9.8,0.394,1.1,3.7,0.288,2.8,6.1,0.458,0.449,1.5,2.1,0.689,0.5,1.5,2,1.9,0.7,0.1,1.4,1.8,10.3,ROY-5,smithjr01
134,Bob Sura,31,HOU,PG,61,59,31.5,3.5,8.3,0.427,0.9,2.5,0.355,2.6,5.7,0.458,0.481,2.3,3.1,0.75,1.3,4.2,5.5,5.2,1.1,0.1,2.4,2.8,10.3,,surabo01
135,Jarvis Hayes,23,WAS,SF,54,22,28.9,3.8,9.8,0.389,0.8,2.3,0.341,3,7.5,0.403,0.428,1.8,2.2,0.839,0.8,3.4,4.2,1.7,0.9,0.2,1.1,2,10.2,,hayesja01
136,Mo Williams,22,MIL,PG,80,80,28.2,4,9.2,0.438,0.4,1.2,0.323,3.6,8,0.456,0.46,1.7,2,0.85,0.6,2.4,3.1,6.1,0.9,0.1,2.5,2.8,10.2,,willima01
137,Josh Childress,21,ATL,SG,80,44,29.7,3.8,8,0.47,0.2,0.7,0.232,3.6,7.3,0.493,0.481,2.4,2.9,0.823,2.4,3.6,6,1.9,0.9,0.4,1.3,2.3,10.1,,childjo01
138,Brevin Knight,29,CHA,PG,66,61,29.5,3.8,8.9,0.422,0,0.3,0.15,3.7,8.6,0.432,0.425,2.5,3,0.852,0.3,2.3,2.6,9,2,0.1,2.2,2.9,10.1,,knighbr01
139,Stromile Swift,25,MEM,PF,60,14,21.3,3.7,8.1,0.449,0,0.1,0,3.7,8.1,0.452,0.449,2.8,3.7,0.758,1.5,3,4.6,0.7,0.7,1.5,1.5,3,10.1,,swiftst01
140,Jason Williams,29,MEM,PG,71,68,27.5,3.7,9.1,0.413,1.5,4.6,0.324,2.2,4.4,0.506,0.496,1.1,1.4,0.792,0.3,1.5,1.7,5.6,1.1,0.1,1.8,1.3,10.1,,willija02
141,Nenad Krstić,21,NJN,PF,75,57,26.2,3.7,7.6,0.493,0,0,0,3.7,7.6,0.495,0.493,2.5,3.4,0.725,2.1,3.2,5.3,1,0.4,0.8,1.5,3.7,10,,krstine01
142,Luke Ridnour,23,SEA,PG,82,82,31.4,3.6,9,0.405,0.8,2.2,0.376,2.8,6.8,0.414,0.45,1.9,2.2,0.883,0.7,1.8,2.5,5.9,1.1,0.3,1.8,2.3,10,,ridnolu01
143,Glenn Robinson,32,SAS,SF,9,0,17.4,3.8,8.6,0.442,0.2,0.7,0.333,3.6,7.9,0.451,0.455,2.2,2.6,0.87,0.4,2.2,2.7,0.9,0.4,0.3,0.8,2.1,10,,robingl01
144,Shane Battier,26,MEM,SG,80,72,31.5,3.4,7.7,0.442,0.9,2.2,0.395,2.5,5.5,0.461,0.499,2.3,2.9,0.789,2,3.2,5.2,1.6,1.1,1,0.9,2.5,9.9,DPOY-21,battish01
145,Marko Jarić,26,LAC,PG,50,41,33.1,3.8,9.1,0.414,1.1,3,0.371,2.7,6.1,0.435,0.475,1.2,1.6,0.72,0.4,2.8,3.2,6.1,1.7,0.3,2,2.1,9.9,,jaricma01
146,Chris Mihm,25,LAL,C,75,75,24.9,3.7,7.4,0.507,0,0,0,3.7,7.3,0.509,0.507,2.3,3.4,0.678,2.6,4.1,6.7,0.7,0.2,1.4,1.5,3.2,9.8,,mihmch01
147,Voshon Lenard,31,DEN,SG,3,1,18,3.3,8.7,0.385,1.3,4,0.333,2,4.7,0.429,0.462,1.7,2.7,0.625,0,2,2,2,0.3,0,0.7,0.7,9.7,,lenarvo01
148,Josh Smith,19,ATL,SF,74,59,27.7,3.7,8.1,0.455,0.1,0.3,0.174,3.6,7.8,0.466,0.458,2.2,3.2,0.688,2,4.2,6.2,1.7,0.8,1.9,1.8,2.1,9.7,,smithjo03
149,Ben Wallace,30,DET,C,74,74,36.1,4,8.8,0.453,0,0.1,0.111,4,8.7,0.458,0.454,1.8,4.1,0.428,3.9,8.2,12.2,1.7,1.4,2.4,1.1,2.1,9.7,DPOY-1ASNBA3DEF1,wallabe01
150,Keith Bogans,24,CHA,SG,74,42,24.2,3.5,9.3,0.381,0.8,2.3,0.329,2.8,7,0.398,0.422,1.8,2.5,0.727,1,2,3.1,1.8,0.9,0.1,1.6,2.3,9.6,,boganke01
151,Nenê,22,DEN,C,55,18,23.9,3.5,7,0.503,0,0,0,3.5,7,0.505,0.503,2.5,3.9,0.66,1.9,4,5.9,1.5,0.9,0.9,1.7,3,9.6,,hilarne01
152,Juwan Howard,31,HOU,PF,61,47,26.6,4,8.9,0.451,0,0,0,4,8.9,0.452,0.451,1.6,1.9,0.843,2.1,3.6,5.7,1.5,0.5,0.1,1.3,2.3,9.6,,howarju01
153,Antonio McDyess,30,DET,PF,77,8,23.3,4,7.8,0.513,0,0,0,4,7.8,0.514,0.513,1.6,2.5,0.656,2.3,4,6.3,0.9,0.6,0.7,1.2,2.6,9.6,6MOY-7,mcdyean01
154,Lorenzen Wright,29,MEM,C,80,77,28.6,4,8.5,0.469,0,0,0,4,8.5,0.471,0.469,1.6,2.5,0.662,2.2,5.5,7.7,1.1,0.7,0.9,1.3,3.1,9.6,,wrighlo02
155,Nazr Mohammed,27,2TM,C,77,59,25.1,3.8,7.8,0.48,0,0,0,3.8,7.8,0.481,0.48,2,2.9,0.674,3.2,4.4,7.6,0.4,0.8,1.1,1.4,3.1,9.5,,mohamna01
155,Nazr Mohammed,27,NYK,C,54,54,28.1,4.3,8.5,0.509,0,0,0,4.3,8.5,0.51,0.509,2.2,3.2,0.708,3.1,5,8.1,0.5,1,1,1.5,3.2,10.9,,mohamna01
155,Nazr Mohammed,27,SAS,C,23,5,18,2.4,6.2,0.387,0,0,,2.4,6.2,0.387,0.387,1.4,2.4,0.571,3.4,3,6.4,0.3,0.2,1.4,1.2,2.8,6.2,,mohamna01
156,Jason Hart,26,CHA,PG,74,27,25.5,3.5,7.7,0.449,0.5,1.3,0.368,3,6.5,0.464,0.479,2.1,2.7,0.785,0.2,2.5,2.7,5,1.3,0.2,1.4,2.3,9.5,,hartja01
157,Mickaël Piétrus,22,GSW,SF,67,3,20,3.2,7.5,0.427,1,2.9,0.344,2.2,4.6,0.48,0.494,2.1,3,0.698,1,1.9,2.8,1.2,0.7,0.3,1.4,2.1,9.5,,pietrmi01
158,Mark Blount,29,BOS,C,82,57,26,4,7.5,0.529,0,0,0,4,7.5,0.53,0.529,1.4,2,0.713,1.7,3.1,4.8,1.6,0.4,0.8,1.9,2.8,9.4,,blounma01
159,Brendan Haywood,25,WAS,C,68,68,27.4,3.5,6.3,0.56,0,0,,3.5,6.3,0.56,0.56,2.3,3.8,0.609,3,3.9,6.8,0.8,0.8,1.7,1.4,3.2,9.4,,haywobr01
160,Derek Anderson,30,POR,SG,47,32,26.4,3.2,8.3,0.389,1.2,3.2,0.384,2,5.1,0.392,0.463,1.5,1.9,0.805,0.5,2.2,2.7,3,0.8,0.1,1.5,1.9,9.2,,anderde01
161,Erick Dampier,29,DAL,C,59,56,27.3,3.4,6.2,0.55,0,0.1,0,3.4,6.2,0.555,0.55,2.3,3.9,0.605,3.1,5.4,8.5,0.9,0.3,1.4,1.7,3.5,9.2,,dampier01
162,Marquis Daniels,24,DAL,SG,60,17,23.5,3.7,8.4,0.437,0.1,0.6,0.2,3.6,7.8,0.454,0.443,1.6,2.2,0.737,1.5,2.2,3.6,2.1,1.4,0.2,1.4,2.1,9.1,,daniema01
163,Chris Kaman,22,LAC,C,63,50,25.9,3.9,7.9,0.497,0,0,0,3.9,7.8,0.498,0.497,1.3,1.9,0.661,2.1,4.6,6.7,1.2,0.4,1.1,1.8,2.9,9.1,,kamanch01
164,Brian Cardinal,27,MEM,PF,58,16,24.7,2.8,7.4,0.37,0.8,2.2,0.352,2,5.3,0.378,0.421,2.7,3.1,0.873,1.1,2.8,3.9,2,1.5,0.3,1.4,3,9,,cardibr01
165,Matt Carroll,24,CHA,SG,25,0,17.2,2.8,7.2,0.389,0.5,1.6,0.333,2.3,5.6,0.404,0.425,2.8,3.3,0.855,0.5,1.9,2.4,0.7,0.7,0.1,1,1.5,9,,carroma01
166,Andre Iguodala,21,PHI,SG,82,82,32.8,3.3,6.7,0.493,0.6,1.7,0.331,2.7,4.9,0.55,0.536,1.9,2.6,0.743,1.1,4.6,5.7,3,1.7,0.6,1.7,2.5,9,ROY-4DPOY-14,iguodan01
167,Austin Croshere,29,IND,PF,73,22,25,2.6,6.8,0.378,0.6,2.4,0.259,2,4.4,0.443,0.424,3.1,3.5,0.883,1.4,3.7,5.1,1.3,0.7,0.2,1.4,2.1,8.9,,croshau01
168,Gordan Giriček,27,UTA,SG,81,44,20.5,3.5,7.8,0.448,0.5,1.3,0.362,3,6.5,0.465,0.478,1.4,1.7,0.81,0.3,1.9,2.2,1.7,0.6,0.1,1.1,1.9,8.8,,giricgo01
169,Troy Hudson,28,MIN,PG,79,32,21.9,3.4,8.4,0.401,1.1,3.3,0.345,2.2,5.1,0.436,0.468,0.9,1.1,0.778,0.2,1.1,1.3,3.6,0.3,0.1,1.4,1.5,8.7,,hudsotr01
170,Jameer Nelson,22,ORL,PG,79,21,20.4,3.6,7.9,0.455,0.6,1.8,0.312,3.1,6.2,0.497,0.49,0.9,1.4,0.682,0.7,1.8,2.4,3,1,0,1.5,2.5,8.7,,nelsoja01
171,Jason Kapono,23,CHA,SF,81,14,18.4,3.3,8.3,0.401,1,2.4,0.412,2.3,5.9,0.396,0.461,0.9,1,0.824,0.4,1.6,2,0.8,0.5,0.1,0.6,1.6,8.5,,kaponja01
172,Kareem Rush,24,2TM,SG,48,22,20.2,3.3,8.5,0.387,1.1,2.9,0.372,2.2,5.6,0.394,0.45,0.8,1,0.771,0.4,1.4,1.9,1.4,0.4,0.1,1,1.5,8.4,,rushka01
172,Kareem Rush,24,LAL,SG,14,0,6.5,0.3,1.4,0.2,0.1,0.7,0.2,0.1,0.7,0.2,0.25,0.1,0.1,1,0.2,0.5,0.7,0.2,0.1,0.1,0.2,0.5,0.9,,rushka01
172,Kareem Rush,24,CHA,SG,34,22,25.8,4.5,11.4,0.396,1.4,3.7,0.386,3.1,7.6,0.402,0.46,1,1.4,0.761,0.5,1.8,2.3,1.9,0.5,0.2,1.3,2,11.5,,rushka01
173,Predrag Drobnjak,29,ATL,C,71,1,20.2,3.4,7.6,0.438,0.4,1,0.352,3,6.6,0.451,0.461,1.4,1.7,0.8,1,2.3,3.4,0.7,0.6,0.3,1.1,1.9,8.4,,drobnpr01
174,Anthony Johnson,30,IND,PG,63,36,27.7,3.2,7.2,0.445,0.7,1.7,0.38,2.6,5.5,0.466,0.49,1.3,1.8,0.752,0.5,2.3,2.8,4.8,0.9,0.2,1.5,2.3,8.4,,johnsan02
175,Andrés Nocioni,25,CHI,SF,81,38,23.4,3,7.4,0.401,0.3,1.2,0.258,2.7,6.2,0.429,0.422,2.1,2.7,0.766,0.9,3.9,4.8,1.5,0.5,0.4,1.7,2.6,8.4,DPOY-21,nocioan01
176,Mike Sweetney,22,NYK,C,77,28,19.6,3.1,5.8,0.531,0,0,0,3.1,5.8,0.533,0.531,2.3,3.1,0.749,2.2,3.2,5.4,0.6,0.4,0.4,1.4,2.9,8.4,,sweetmi01
177,Bruce Bowen,33,SAS,SF,82,82,32,3.1,7.3,0.42,1.2,3.1,0.403,1.8,4.2,0.432,0.505,0.9,1.4,0.634,0.6,2.9,3.5,1.5,0.7,0.5,0.7,2.1,8.2,DPOY-2DEF1,bowenbr01
178,Samuel Dalembert,23,PHI,C,72,60,24.8,3.5,6.6,0.524,0,0,,3.5,6.6,0.524,0.524,1.2,2.1,0.601,2.6,4.9,7.5,0.5,0.6,1.7,1.6,3.3,8.2,,dalemsa01
179,James Posey,28,MEM,SF,50,18,27.6,2.5,7.1,0.357,1.1,3.6,0.309,1.4,3.6,0.404,0.434,1.9,2.2,0.865,0.9,3.5,4.4,1.8,1,0.5,1.4,2.7,8.1,,poseyja01
180,Tyson Chandler,22,CHI,C,80,10,27.4,2.6,5.2,0.494,0,0,0,2.6,5.2,0.496,0.494,2.8,4.2,0.673,3.3,6.4,9.7,0.8,0.9,1.8,1.5,3.4,8,DPOY-186MOY-11,chandty01
181,Juan Dixon,26,WAS,SG,63,4,16.7,3,7.1,0.416,0.8,2.3,0.327,2.2,4.8,0.46,0.47,1.4,1.5,0.897,0.5,1.4,1.9,1.8,0.7,0.1,1.1,1.6,8,,dixonju01
182,Othella Harrington,31,CHI,PF,70,28,18.2,3.1,6.1,0.512,0,0,,3.1,6.1,0.512,0.512,1.8,2.5,0.718,1.5,2.7,4.2,0.8,0.3,0.3,1.2,2.7,8,,harriot01
183,Chris Wilcox,22,LAC,C,54,25,18.6,3.1,6.1,0.514,0,0,,3.1,6.1,0.514,0.514,1.6,2.7,0.611,1.2,3.1,4.2,0.7,0.5,0.4,1.4,2.4,7.9,,wilcoch01
184,Keith McLeod,25,UTA,PG,53,47,26.1,2.7,7.7,0.35,0.3,1.4,0.25,2.4,6.3,0.372,0.373,2.1,2.8,0.767,0.4,1.8,2.1,4.5,1.2,0.2,1.9,2.6,7.8,,mcleoke01
185,DeShawn Stevenson,23,ORL,SG,55,27,19.8,3.2,7.7,0.408,0.5,1.2,0.373,2.7,6.5,0.415,0.438,1,1.8,0.554,0.7,1.2,1.9,1.3,0.3,0.2,1,1.3,7.8,,stevede01
186,Eric Williams,32,2TM,SG,55,39,24,2.6,6,0.43,0.5,1.3,0.384,2.1,4.7,0.444,0.473,2,2.9,0.696,0.8,2.3,3.1,1.7,0.7,0.1,1.1,2.7,7.7,,willier01
186,Eric Williams,32,NJN,SG,21,21,35.2,4.1,8.8,0.47,0.8,1.9,0.425,3.3,6.9,0.483,0.516,3.5,5.1,0.685,1.3,3.2,4.5,2,0.8,0.1,1.6,3.8,12.6,,willier01
186,Eric Williams,32,TOR,SG,34,18,17.1,1.6,4.3,0.379,0.3,1,0.333,1.3,3.3,0.393,0.417,1.1,1.6,0.717,0.5,1.8,2.3,1.5,0.6,0.1,0.8,2,4.7,,willier01
187,Rodney Rogers,33,2TM,SF,58,33,23.6,3,7.8,0.382,0.8,2.9,0.286,2.1,4.9,0.44,0.436,0.9,1.2,0.743,1.1,3.2,4.2,1.5,0.7,0.3,1.5,3,7.7,,rogerro01
187,Rodney Rogers,33,NOH,SF,30,26,29.4,3.6,9.6,0.377,0.8,3.1,0.272,2.8,6.6,0.426,0.42,1.1,1.4,0.762,0.9,3.8,4.7,2,0.6,0.4,2.2,3.4,9.2,,rogerro01
187,Rodney Rogers,33,PHI,PF,28,7,17.3,2.3,5.8,0.391,0.8,2.7,0.303,1.4,3,0.471,0.463,0.7,1,0.714,1.2,2.5,3.7,0.9,0.8,0.3,0.7,2.5,6,,rogerro01
188,Chris Andersen,26,NOH,C,67,2,21.3,2.9,5.3,0.534,0,0,0,2.9,5.3,0.538,0.534,2,2.8,0.689,2,4.1,6.1,1.1,0.2,1.5,1,2.1,7.7,,anderch01
189,Willie Green,23,PHI,SG,57,21,18.7,2.7,7.4,0.366,0.5,1.8,0.286,2.2,5.6,0.393,0.402,1.7,2.2,0.776,0.4,1.9,2.3,1.8,0.6,0.1,1.3,2.1,7.7,,greenwi01
190,Earl Watson,25,MEM,PG,80,14,22.6,3,6.9,0.426,0.7,2,0.319,2.3,4.9,0.471,0.473,1.1,1.7,0.659,0.4,1.6,2.1,4.5,1,0.2,2.1,2.3,7.7,,watsoea01
191,Alonzo Mourning,34,2TM,C,37,17,19,2.7,5.7,0.472,0,0,,2.7,5.7,0.472,0.472,2.2,3.8,0.582,1.4,3.9,5.4,0.5,0.2,2,1.5,2.2,7.6,,mournal01
191,Alonzo Mourning,34,NJN,PF,18,14,25.4,3.8,8.3,0.453,0,0,,3.8,8.3,0.453,0.453,2.8,4.8,0.593,1.7,5.3,7.1,0.8,0.3,2.3,2.5,2.8,10.4,,mournal01
191,Alonzo Mourning,34,MIA,C,19,3,12.9,1.7,3.3,0.516,0,0,,1.7,3.3,0.516,0.516,1.6,2.9,0.564,1.2,2.6,3.7,0.2,0.2,1.7,0.6,1.7,5,,mournal01
192,Jumaine Jones,25,LAL,SF,76,23,24.1,2.8,6.4,0.432,1.3,3.4,0.391,1.4,3,0.48,0.537,0.7,1,0.733,1.4,3.8,5.2,0.9,0.6,0.3,0.6,2.2,7.6,,jonesju01
193,Ron Mercer,28,NJN,SF,18,3,21.7,3.6,8.8,0.411,0,0.2,0,3.6,8.6,0.419,0.411,0.4,0.6,0.7,0.5,1.7,2.2,1.1,0.9,0.1,0.8,1.1,7.6,,mercero01
194,Clifford Robinson,38,2TM,PF,71,29,23.8,2.8,7.4,0.386,0.9,2.7,0.347,1.9,4.6,0.409,0.45,0.9,1.4,0.639,0.8,2.2,2.9,1.5,0.9,0.7,0.9,2.5,7.5,,robincl02
