Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
106,Joakim Noah,28,CHI,C,80,80,35.3,4.8,10.0,.475,0.0,0.0,.000,4.8,10.0,.476,.475,3.1,4.2,.737,3.5,7.7,11.3,5.4,1.2,1.5,2.4,3.1,12.6,MVP-4DPOY-1ASNBA1DEF1,noahjo01
107,Jeremy Lin,25,HOU,PG,71,33,28.9,4.2,9.3,.446,1.2,3.2,.358,3.0,6.1,.492,.508,3.1,3.7,.823,0.5,2.2,2.6,4.1,1.0,0.4,2.5,2.3,12.5,,linje01
108,Ramon Sessions,27,2TM,PG,83,19,26.7,4.0,9.3,.429,0.4,1.5,.282,3.6,7.8,.457,.452,3.9,4.9,.807,0.5,2.0,2.4,4.1,0.6,0.1,1.8,1.1,12.3,,sessira01
108,Ramon Sessions,27,CHA,PG,55,7,23.7,3.5,8.5,.409,0.3,1.2,.221,3.2,7.2,.441,.425,3.3,4.3,.782,0.4,1.7,2.1,3.7,0.6,0.1,1.7,0.9,10.5,,sessira01
108,Ramon Sessions,27,MIL,PG,28,12,32.5,5.0,10.9,.461,0.7,2.0,.357,4.3,8.9,.484,.493,5.1,6.1,.841,0.6,2.5,3.1,4.8,0.6,0.1,2.0,1.4,15.8,,sessira01
109,Corey Brewer,27,MIN,SF,81,81,32.2,4.8,10.0,.481,0.7,2.6,.280,4.1,7.4,.552,.517,2.0,2.8,.718,0.8,1.8,2.6,1.7,1.9,0.4,1.3,2.6,12.3,,breweco01
110,Enes Freedom,21,UTA,C,80,37,26.7,5.2,10.7,.491,0.0,0.0,.000,5.2,10.7,.492,.491,1.9,2.6,.730,2.8,4.7,7.5,0.9,0.4,0.5,1.8,2.9,12.3,6MOY-8,kanteen01
111,Manu Ginóbili,36,SAS,SG,68,3,22.8,4.3,9.2,.469,1.3,3.8,.349,3.0,5.4,.553,.541,2.4,2.8,.851,0.4,2.5,3.0,4.3,1.0,0.3,2.0,1.9,12.3,6MOY-3,ginobma01
112,Terrence Jones,22,HOU,PF,76,71,27.3,5.1,9.4,.542,0.4,1.3,.307,4.7,8.0,.581,.564,1.6,2.6,.605,2.1,4.8,6.9,1.1,0.7,1.3,0.9,1.8,12.1,,joneste01
113,Khris Middleton,22,MIL,SF,82,64,30.0,4.6,10.4,.440,1.5,3.5,.414,3.1,6.9,.454,.511,1.4,1.7,.861,0.7,3.0,3.8,2.1,1.0,0.2,1.5,3.0,12.1,,middlkh01
114,Jameer Nelson,31,ORL,PG,68,68,32.0,4.3,11.0,.394,2.0,5.8,.348,2.3,5.2,.444,.485,1.4,1.6,.857,0.4,3.0,3.4,7.0,0.8,0.1,2.4,2.1,12.1,,nelsoja01
115,Kyle Korver,32,ATL,SG,71,71,33.9,4.1,8.6,.475,2.6,5.5,.472,1.5,3.1,.479,.626,1.2,1.3,.926,0.3,3.7,4.0,2.9,1.0,0.3,1.4,2.1,12.0,,korveky01
116,Vince Carter,37,DAL,SG,81,0,24.4,4.1,10.0,.407,1.8,4.6,.394,2.3,5.4,.418,.497,2.0,2.4,.821,0.8,2.7,3.5,2.6,0.8,0.4,1.3,2.6,11.9,6MOY-6,cartevi01
117,Amar'e Stoudemire,31,NYK,C,65,21,22.6,4.8,8.6,.557,0.0,0.0,,4.8,8.6,.557,.557,2.3,3.1,.739,1.7,3.2,4.9,0.5,0.4,0.6,1.4,2.4,11.9,,stoudam01
118,J.J. Hickson,25,DEN,PF,69,52,26.9,4.8,9.5,.508,0.0,0.1,.000,4.8,9.4,.514,.508,2.2,4.2,.517,3.0,6.2,9.2,1.4,0.7,0.7,1.9,2.6,11.8,,hicksjj01
119,O.J. Mayo,26,MIL,SG,52,23,25.9,4.3,10.6,.407,1.6,4.4,.370,2.7,6.2,.433,.484,1.5,1.7,.864,0.5,1.9,2.4,2.2,0.5,0.3,1.8,2.1,11.7,,mayooj01
120,Rajon Rondo,27,BOS,PG,30,30,33.3,4.7,11.7,.403,0.9,3.0,.289,3.8,8.7,.442,.440,1.4,2.2,.627,0.7,4.7,5.5,9.8,1.3,0.1,3.3,2.2,11.7,,rondora01
121,Tristan Thompson,22,CLE,PF,82,82,31.6,4.4,9.3,.477,0.0,0.0,.000,4.4,9.3,.478,.477,2.9,4.1,.693,3.3,5.9,9.2,0.9,0.5,0.4,1.3,2.3,11.7,,thomptr01
122,Marco Belinelli,27,SAS,SF,80,25,25.2,4.2,8.7,.485,1.6,3.7,.430,2.6,5.0,.525,.576,1.4,1.6,.847,0.2,2.6,2.8,2.2,0.6,0.1,1.2,1.6,11.4,6MOY-11,belinma01
123,José Calderón,32,DAL,PG,81,81,30.5,4.2,9.2,.456,2.4,5.2,.449,1.9,4.0,.464,.584,0.6,0.8,.825,0.4,2.0,2.4,4.7,0.9,0.1,1.3,1.7,11.4,,caldejo01
124,Darren Collison,26,LAC,PG,80,35,25.9,4.1,8.7,.467,0.9,2.4,.376,3.2,6.3,.501,.518,2.4,2.8,.857,0.6,1.8,2.4,3.7,1.2,0.2,1.7,1.9,11.4,,collida01
125,Mike Dunleavy,33,CHI,SF,82,61,31.5,4.1,9.4,.430,1.5,4.0,.380,2.6,5.5,.467,.510,1.7,2.0,.854,0.6,3.6,4.2,2.3,0.8,0.6,1.3,2.0,11.3,,dunlemi02
126,Jonas Valančiūnas,21,TOR,C,81,81,28.2,4.4,8.3,.531,0.0,0.0,.000,4.4,8.3,.532,.531,2.4,3.2,.762,2.8,6.0,8.8,0.7,0.3,0.9,1.7,3.1,11.3,,valanjo01
127,Andray Blatche,27,BRK,PF,73,7,22.2,4.4,9.2,.476,0.2,0.7,.278,4.2,8.5,.494,.487,2.2,3.0,.742,1.6,3.7,5.3,1.5,1.0,0.5,1.5,2.3,11.2,6MOY-13,blatcan01
128,Ersan İlyasova,26,MIL,PF,55,47,26.9,4.3,10.5,.409,0.7,2.4,.282,3.6,8.1,.446,.441,1.9,2.4,.823,1.9,4.3,6.2,1.3,0.8,0.1,1.1,2.5,11.2,,ilyaser01
129,Brandon Bass,28,BOS,PF,82,73,27.6,4.3,8.8,.486,0.0,0.1,.333,4.3,8.8,.487,.487,2.5,2.9,.858,2.0,3.8,5.7,1.1,0.4,0.9,1.2,2.3,11.1,,bassbr01
130,DeMarre Carroll,27,ATL,SF,73,73,32.1,4.1,8.8,.470,1.3,3.7,.362,2.8,5.1,.548,.546,1.5,1.9,.773,1.5,4.1,5.5,1.8,1.5,0.3,1.1,2.6,11.1,,carrode01
131,Channing Frye,30,PHO,PF,82,82,28.2,4.1,9.5,.432,2.0,5.3,.370,2.1,4.2,.509,.535,1.0,1.2,.821,0.9,4.2,5.1,1.2,0.7,0.8,1.1,3.0,11.1,,fryech01
132,John Henson,23,MIL,PF,70,23,26.5,4.9,9.1,.538,0.0,0.0,.000,4.9,9.1,.539,.538,1.3,2.5,.514,2.4,4.7,7.1,1.6,0.6,1.7,1.6,2.6,11.1,,hensojo01
133,Robin Lopez,25,POR,C,82,82,31.7,4.3,7.9,.551,0.0,0.0,.000,4.3,7.8,.552,.551,2.4,3.0,.818,4.0,4.6,8.5,0.9,0.3,1.7,1.0,2.4,11.1,,lopezro01
134,Jordan Crawford,25,2TM,PG,81,35,23.0,4.0,9.7,.415,1.1,3.5,.316,2.9,6.2,.471,.472,1.8,2.1,.864,0.3,1.9,2.3,3.5,0.6,0.1,1.7,1.5,11.0,,crawfjo02
134,Jordan Crawford,25,BOS,PG,39,35,30.7,4.8,11.7,.413,1.3,4.0,.318,3.5,7.6,.463,.468,2.8,3.2,.873,0.5,2.6,3.1,5.7,0.9,0.1,2.2,1.9,13.7,,crawfjo02
134,Jordan Crawford,25,GSW,SG,42,0,15.7,3.3,7.9,.417,1.0,3.0,.313,2.4,4.9,.483,.477,0.9,1.0,.837,0.2,1.3,1.5,1.4,0.3,0.0,1.2,1.0,8.4,,crawfjo02
135,Terrence Ross,22,TOR,SG,81,62,26.7,3.9,9.3,.423,2.0,5.0,.395,1.9,4.2,.458,.531,1.0,1.2,.837,0.5,2.6,3.1,1.0,0.8,0.3,1.1,2.3,10.9,,rosste01
136,Roy Hibbert,27,IND,C,81,81,29.7,4.1,9.3,.439,0.0,0.1,.400,4.1,9.2,.439,.440,2.6,3.3,.770,2.5,4.1,6.6,1.1,0.4,2.2,1.8,3.3,10.8,DPOY-2ASDEF2,hibbero01
137,Gary Neal,29,2TM,SG,52,3,21.4,3.7,9.1,.410,1.3,3.5,.378,2.4,5.6,.430,.482,1.8,2.0,.895,0.2,1.5,1.7,1.6,0.3,0.0,1.2,1.3,10.5,,nealga01
137,Gary Neal,29,MIL,SG,30,2,20.2,3.6,9.2,.390,1.3,3.7,.360,2.3,5.5,.410,.462,1.5,1.8,.833,0.3,1.4,1.7,1.5,0.2,0.0,1.3,0.9,10.0,,nealga01
137,Gary Neal,29,CHA,SG,22,1,23.0,3.9,8.8,.438,1.3,3.1,.406,2.6,5.7,.456,.510,2.2,2.3,.961,0.1,1.7,1.8,1.7,0.5,0.0,1.1,1.8,11.2,,nealga01
138,Caron Butler,33,2TM,SF,56,13,25.3,3.8,9.6,.394,1.8,4.4,.394,2.1,5.2,.395,.485,1.1,1.3,.840,0.4,3.7,4.1,1.5,0.8,0.3,1.1,2.1,10.5,,butleca01
138,Caron Butler,33,MIL,SF,34,13,24.1,4.0,10.4,.387,1.6,4.3,.361,2.5,6.1,.406,.462,1.4,1.6,.839,0.5,4.2,4.6,1.6,0.7,0.3,1.5,1.9,11.0,,butleca01
138,Caron Butler,33,OKC,SF,22,0,27.2,3.5,8.5,.409,2.0,4.6,.441,1.4,3.8,.369,.530,0.7,0.9,.842,0.2,3.0,3.2,1.2,1.1,0.3,0.4,2.5,9.7,,butleca01
139,Amir Johnson,26,TOR,PF,77,72,28.8,4.5,7.9,.562,0.3,0.9,.303,4.2,7.1,.593,.578,1.2,1.9,.636,2.2,4.3,6.6,1.5,0.7,1.1,1.6,3.5,10.4,,johnsam01
140,DeAndre Jordan,25,LAC,C,82,82,35.0,4.2,6.3,.676,0.0,0.0,,4.2,6.3,.676,.676,2.0,4.6,.428,4.0,9.5,13.6,0.9,1.0,2.5,1.5,3.2,10.4,DPOY-3,jordade01
141,Chris Kaman,31,LAL,C,39,13,18.9,4.5,8.9,.509,0.0,0.1,.000,4.5,8.8,.513,.509,1.3,1.7,.765,1.4,4.5,5.9,1.5,0.3,1.0,1.9,2.4,10.4,,kamanch01
142,Shawn Marion,35,DAL,SF,76,76,31.7,4.5,9.3,.482,0.8,2.1,.358,3.7,7.2,.518,.523,0.7,0.9,.785,1.7,4.8,6.5,1.6,1.2,0.5,1.3,1.6,10.4,,mariosh01
143,Nate Robinson,29,DEN,PG,44,1,19.7,3.7,8.7,.428,1.3,3.5,.377,2.4,5.2,.463,.504,1.6,1.9,.835,0.5,1.4,1.8,2.5,0.8,0.1,1.3,2.1,10.4,,robinna01
144,Lou Williams,27,ATL,PG,60,7,24.1,3.3,8.2,.400,1.3,3.9,.342,2.0,4.4,.450,.480,2.5,3.0,.849,0.2,1.9,2.1,3.5,0.8,0.1,1.5,1.1,10.4,,willilo02
145,George Hill,27,IND,PG,76,76,32.0,3.6,8.1,.442,1.3,3.4,.365,2.3,4.7,.497,.519,1.9,2.3,.807,0.7,3.0,3.7,3.5,1.0,0.3,1.2,2.1,10.3,,hillge01
146,Patrick Beverley,25,HOU,PG,56,55,31.3,3.6,8.6,.414,1.6,4.6,.361,1.9,4.0,.473,.509,1.5,1.8,.814,1.3,2.2,3.5,2.7,1.4,0.4,1.2,3.1,10.2,DPOY-17DEF2,beverpa01
147,Tim Hardaway Jr.,21,NYK,SG,81,1,23.1,3.6,8.5,.428,1.6,4.4,.363,2.0,4.1,.498,.523,1.3,1.6,.828,0.2,1.3,1.5,0.8,0.5,0.1,0.6,1.8,10.2,ROY-56MOY-13,hardati02
148,Patty Mills,25,SAS,PG,81,2,18.9,3.8,8.2,.464,1.7,3.9,.425,2.1,4.3,.500,.565,0.9,1.0,.890,0.4,1.7,2.1,1.8,0.8,0.1,0.8,1.4,10.2,6MOY-13,millspa02
149,James Anderson,24,PHI,SG,80,62,28.9,3.9,9.0,.431,1.4,4.4,.328,2.4,4.6,.530,.511,1.0,1.3,.726,0.7,3.0,3.8,1.9,0.9,0.4,1.3,1.9,10.1,,anderja01
150,Jordan Farmar,27,LAL,PG,41,5,22.2,3.7,8.9,.415,1.7,3.9,.438,2.0,5.0,.397,.511,1.1,1.4,.746,0.5,2.0,2.5,4.9,0.9,0.2,2.3,1.6,10.1,,farmajo01
151,Richard Jefferson,33,UTA,SF,82,78,27.0,3.6,8.0,.450,1.5,3.7,.409,2.1,4.3,.484,.544,1.5,2.0,.741,0.2,2.5,2.7,1.6,0.7,0.2,1.1,2.0,10.1,,jefferi01
152,Xavier Henry,22,LAL,SF,43,5,21.1,3.3,8.0,.417,0.7,1.9,.346,2.7,6.1,.439,.458,2.7,4.1,.655,0.6,2.1,2.7,1.2,1.0,0.2,1.3,1.8,10.0,,henryxa01
153,Matt Barnes,33,LAC,SF,63,40,27.5,3.7,8.4,.438,1.5,4.5,.343,2.1,3.9,.549,.530,1.0,1.4,.733,1.0,3.7,4.6,2.0,0.9,0.4,1.3,2.9,9.9,,barnema02
154,C.J. Miles,26,CLE,SG,51,34,19.3,3.5,8.0,.435,1.6,4.1,.393,1.9,3.9,.480,.537,1.3,1.5,.853,0.4,1.7,2.0,1.0,0.9,0.3,0.9,2.0,9.9,,milescj01
155,Marcus Thornton,26,2TM,SG,72,27,24.2,3.5,8.9,.394,1.5,4.4,.345,2.0,4.5,.443,.480,1.3,1.6,.804,0.8,2.0,2.8,1.1,0.8,0.2,0.9,1.5,9.8,,thornma01
155,Marcus Thornton,26,SAC,SG,46,26,24.4,3.1,8.1,.381,1.2,3.9,.318,1.8,4.2,.438,.457,0.9,1.1,.808,0.8,1.8,2.7,1.0,0.7,0.2,0.8,1.6,8.3,,thornma01
155,Marcus Thornton,26,BRK,SG,26,1,23.8,4.2,10.2,.414,2.0,5.3,.380,2.2,5.0,.450,.511,1.8,2.3,.800,0.7,2.2,2.8,1.2,1.0,0.1,1.1,1.4,12.3,,thornma01
156,Mario Chalmers,27,MIA,PG,73,73,29.8,3.5,7.7,.454,1.2,3.1,.385,2.3,4.6,.500,.531,1.7,2.2,.742,0.6,2.4,2.9,4.9,1.6,0.2,2.2,2.9,9.8,,chalmma01
157,Raymond Felton,29,NYK,PG,65,65,31.0,3.7,9.4,.395,1.0,3.0,.318,2.7,6.4,.431,.446,1.4,1.9,.721,0.8,2.2,3.0,5.6,1.2,0.4,2.0,2.4,9.7,,feltora01
158,Jordan Hill,26,LAL,PF,72,32,20.8,4.0,7.2,.549,0.0,0.0,.000,4.0,7.2,.550,.549,1.7,2.5,.685,2.7,4.7,7.4,0.8,0.4,0.9,1.0,2.4,9.7,,hilljo01
159,Marcus Morris,24,PHO,SF,82,1,22.0,3.5,7.9,.442,1.2,3.2,.381,2.3,4.8,.483,.518,1.5,1.9,.761,1.0,2.9,3.9,1.1,0.9,0.2,1.2,1.9,9.7,,morrima03
160,Jason Smith,27,NOP,PF,31,27,26.8,4.2,9.1,.465,0.0,0.0,,4.2,9.1,.465,.465,1.3,1.6,.780,1.6,4.2,5.8,0.9,0.4,0.9,0.9,3.2,9.7,,smithja02
161,Martell Webster,27,WAS,SF,78,13,27.7,3.3,7.5,.433,1.9,4.8,.392,1.4,2.8,.502,.557,1.3,1.6,.840,0.5,2.4,2.8,1.2,0.5,0.2,0.7,1.9,9.7,,webstma02
162,Mo Williams,31,POR,PG,74,0,24.8,3.8,9.1,.417,1.1,3.0,.369,2.7,6.0,.441,.478,1.1,1.2,.876,0.6,1.5,2.1,4.3,0.7,0.1,2.0,2.7,9.7,6MOY-13,willima01
163,Courtney Lee,28,2TM,SG,79,47,25.0,3.7,7.8,.480,0.9,2.5,.371,2.8,5.3,.531,.539,1.3,1.4,.884,0.4,2.0,2.4,1.5,0.8,0.4,0.9,1.6,9.6,,leeco01
163,Courtney Lee,28,BOS,SG,30,0,16.8,3.0,6.1,.492,0.8,1.7,.442,2.2,4.4,.511,.555,0.6,0.7,.818,0.3,1.4,1.6,1.1,0.7,0.3,0.8,1.2,7.4,,leeco01
163,Courtney Lee,28,MEM,SG,49,47,30.0,4.2,8.8,.476,1.0,2.9,.345,3.2,5.9,.540,.532,1.7,1.8,.900,0.4,2.4,2.8,1.7,0.9,0.4,1.0,1.8,11.0,,leeco01
164,Greivis Vásquez,27,2TM,PG,79,23,22.5,3.5,8.3,.421,1.4,3.7,.377,2.1,4.7,.455,.504,1.2,1.4,.880,0.3,1.9,2.2,4.1,0.4,0.1,1.6,1.8,9.6,6MOY-13,vasqugr01
164,Greivis Vásquez,27,SAC,PG,18,18,25.8,3.6,8.3,.433,0.9,2.8,.320,2.7,5.6,.490,.487,1.7,1.8,.938,0.3,1.6,1.9,5.3,0.3,0.1,1.5,2.1,9.8,,vasqugr01
164,Greivis Vásquez,27,TOR,PG,61,5,21.5,3.5,8.3,.417,1.5,3.9,.389,2.0,4.4,.442,.509,1.1,1.2,.855,0.2,2.0,2.3,3.7,0.4,0.1,1.7,1.7,9.5,,vasqugr01
165,Ray Allen,38,MIA,SG,73,9,26.5,3.3,7.4,.442,1.6,4.2,.375,1.7,3.2,.530,.549,1.4,1.6,.905,0.3,2.5,2.8,2.0,0.7,0.1,1.2,1.6,9.6,,allenra02
166,Mike Scott,25,ATL,PF,80,6,18.5,3.8,7.9,.479,0.8,2.5,.310,3.0,5.4,.558,.529,1.3,1.7,.780,0.8,2.8,3.6,0.9,0.4,0.1,1.0,1.5,9.6,,scottmi01
167,Kyle Singler,25,DET,SF,82,36,28.5,3.3,7.3,.447,1.1,3.0,.382,2.1,4.3,.492,.525,1.9,2.2,.826,1.4,2.3,3.7,0.9,0.7,0.5,1.0,2.6,9.6,,singlky01
168,Harrison Barnes,21,GSW,SF,78,24,28.3,3.5,8.7,.399,0.8,2.4,.347,2.6,6.3,.419,.448,1.7,2.3,.718,0.8,3.1,4.0,1.5,0.8,0.3,1.1,2.0,9.5,,barneha02
169,Jarrett Jack,30,CLE,PG,80,31,28.2,3.6,8.7,.410,0.8,2.3,.341,2.8,6.4,.435,.455,1.6,1.9,.839,0.3,2.5,2.8,4.1,0.7,0.3,1.7,1.7,9.5,,jackja01
170,Ricky Rubio,23,MIN,PG,82,82,32.2,3.1,8.2,.381,0.5,1.6,.331,2.6,6.5,.393,.413,2.8,3.5,.802,0.7,3.4,4.2,8.6,2.3,0.1,2.7,2.7,9.5,,rubiori01
171,Glen Davis,28,2TM,PF,68,44,24.4,4.0,8.7,.457,0.1,0.2,.364,3.9,8.6,.459,.460,1.4,2.0,.693,1.6,3.6,5.2,1.1,0.9,0.4,1.1,2.3,9.4,,davisgl01
171,Glen Davis,28,ORL,PF,45,43,30.1,5.2,11.4,.453,0.1,0.2,.400,5.1,11.2,.454,.457,1.7,2.5,.675,1.9,4.3,6.3,1.6,1.0,0.5,1.3,2.5,12.1,,davisgl01
171,Glen Davis,28,LAC,PF,23,1,13.4,1.7,3.5,.481,0.0,0.0,.000,1.7,3.5,.488,.481,0.8,1.0,.783,0.9,2.1,3.0,0.3,0.5,0.3,0.7,2.1,4.2,,davisgl01
172,Timofey Mozgov,27,DEN,C,82,30,21.6,3.5,6.6,.523,0.0,0.3,.167,3.4,6.4,.539,.527,2.4,3.2,.754,2.1,4.4,6.4,0.8,0.3,1.2,1.5,2.6,9.4,6MOY-13,mozgoti01
173,Brian Roberts,28,NOP,PG,72,42,23.2,3.4,8.1,.420,0.9,2.5,.360,2.5,5.6,.447,.475,1.7,1.8,.940,0.2,1.7,1.9,3.3,0.6,0.1,1.3,1.8,9.4,,roberbr01
174,P.J. Tucker,28,PHO,SF,81,81,30.7,3.3,7.6,.431,0.9,2.4,.387,2.4,5.2,.450,.491,1.9,2.5,.776,2.0,4.5,6.5,1.7,1.4,0.3,1.3,2.5,9.4,DPOY-12,tuckepj01
175,Jerryd Bayless,25,2TM,PG,72,19,23.4,3.4,8.6,.402,1.1,2.9,.358,2.4,5.6,.425,.464,1.3,1.6,.797,0.3,1.7,2.0,2.7,0.8,0.1,1.1,2.2,9.3,,bayleje01
175,Jerryd Bayless,25,MEM,PG,31,5,21.0,2.9,7.7,.377,0.8,2.7,.301,2.1,5.0,.417,.429,1.5,1.8,.789,0.3,1.6,1.9,2.1,0.6,0.2,0.7,2.3,8.1,,bayleje01
175,Jerryd Bayless,25,BOS,PG,41,14,25.3,3.9,9.2,.418,1.2,3.1,.395,2.6,6.1,.430,.485,1.2,1.5,.803,0.3,1.8,2.1,3.1,1.0,0.1,1.5,2.2,10.1,,bayleje01
176,Andre Iguodala,30,GSW,SF,63,63,32.4,3.5,7.3,.480,1.0,2.8,.354,2.5,4.5,.558,.548,1.4,2.1,.652,0.8,3.8,4.7,4.2,1.5,0.3,1.6,1.6,9.3,DPOY-5DEF1,iguodan01
177,Boris Diaw,31,SAS,PF,79,24,25.0,3.8,7.3,.521,0.6,1.4,.402,3.3,5.9,.549,.559,0.9,1.2,.739,0.9,3.2,4.1,2.8,0.6,0.4,1.5,1.8,9.1,,diawbo01
178,Danny Green,26,SAS,SG,68,59,24.3,3.2,7.4,.432,1.9,4.7,.415,1.3,2.8,.460,.562,0.7,0.9,.794,0.4,3.0,3.4,1.5,1.0,0.9,1.1,1.6,9.1,,greenda02
179,Kirk Hinrich,33,CHI,PG,73,61,29.0,3.3,8.5,.393,1.2,3.3,.351,2.2,5.2,.419,.461,1.3,1.7,.760,0.4,2.2,2.6,3.9,1.1,0.4,1.6,2.8,9.1,,hinriki01
180,Wesley Johnson,26,LAL,SF,79,62,28.4,3.5,8.2,.425,1.3,3.4,.369,2.2,4.8,.466,.502,0.8,1.0,.792,0.9,3.5,4.4,1.6,1.1,1.0,1.1,2.6,9.1,,johnswe01
181,Marvin Williams,27,UTA,PF,66,50,25.4,3.5,8.0,.439,1.3,3.5,.359,2.2,4.4,.503,.519,0.9,1.1,.781,1.2,3.8,5.1,1.2,0.8,0.5,0.8,2.3,9.1,,willima02
182,Brandan Wright,26,DAL,C,58,0,18.6,3.9,5.7,.677,0.0,0.0,,3.9,5.7,.677,.677,1.3,1.8,.726,1.8,2.4,4.2,0.5,0.6,0.9,0.6,1.6,9.1,,wrighbr03
183,Aaron Brooks,29,2TM,PG,72,12,21.6,3.2,8.1,.401,1.3,3.4,.387,1.9,4.6,.411,.484,1.2,1.3,.874,0.6,1.3,1.9,3.2,0.7,0.2,1.6,2.0,9.0,,brookaa01
183,Aaron Brooks,29,HOU,PG,43,0,16.7,2.4,6.1,.395,1.3,3.1,.409,1.2,3.0,.382,.498,0.9,1.0,.841,0.5,0.9,1.4,1.9,0.6,0.1,1.2,1.8,7.0,,brookaa01
183,Aaron Brooks,29,DEN,PG,29,12,29.0,4.4,11.0,.406,1.4,4.0,.362,3.0,7.0,.431,.472,1.6,1.8,.902,0.7,2.0,2.7,5.2,0.9,0.2,2.3,2.4,11.9,,brookaa01
184,Tony Allen,32,MEM,SG,55,28,23.2,3.7,7.5,.494,0.2,0.9,.234,3.5,6.7,.527,.507,1.4,2.2,.628,1.4,2.3,3.8,1.7,1.6,0.3,1.6,2.2,9.0,,allento01
185,Ben McLemore,20,SAC,SG,82,55,26.7,3.1,8.3,.376,1.2,3.6,.320,2.0,4.7,.419,.446,1.4,1.7,.804,0.6,2.2,2.9,1.0,0.5,0.2,1.2,2.5,8.8,,mclembe01
186,Andrew Bynum,26,2TM,C,26,19,19.8,3.6,8.7,.418,0.0,0.0,,3.6,8.7,.418,.418,1.4,1.9,.755,2.0,3.5,5.6,1.1,0.2,1.1,1.3,1.2,8.7,,bynuman01
186,Andrew Bynum,26,CLE,C,24,19,20.0,3.5,8.5,.419,0.0,0.0,,3.5,8.5,.419,.419,1.3,1.8,.762,2.0,3.3,5.3,1.1,0.3,1.2,1.3,1.2,8.4,,bynuman01
186,Andrew Bynum,26,IND,C,2,0,18.0,4.5,11.0,.409,0.0,0.0,,4.5,11.0,.409,.409,2.5,3.5,.714,3.0,6.5,9.5,1.0,0.0,0.5,2.0,1.5,11.5,,bynuman01
187,Will Bynum,31,DET,PG,56,3,18.8,3.3,7.7,.428,0.4,1.1,.323,2.9,6.6,.446,.451,1.7,2.2,.802,0.4,1.3,1.8,3.9,0.7,0.1,1.8,2.2,8.7,,bynumwi01
188,Tyson Chandler,31,NYK,C,55,55,30.2,3.5,5.9,.593,0.0,0.0,.000,3.5,5.8,.595,.593,1.8,2.8,.632,2.9,6.7,9.6,1.1,0.7,1.1,1.3,2.6,8.7,,chandty01
189,Kelly Olynyk,22,BOS,C,70,9,20.0,3.3,7.2,.466,0.6,1.6,.351,2.8,5.5,.500,.506,1.4,1.7,.811,2.0,3.2,5.2,1.6,0.5,0.4,1.5,3.2,8.7,,olynyke01
190,Mirza Teletović,28,BRK,SF,72,7,19.4,3.1,7.3,.418,1.9,4.8,.390,1.2,2.5,.472,.546,0.6,0.9,.710,0.8,2.9,3.7,0.8,0.4,0.3,0.8,2.0,8.6,,teletmi01
191,Patrick Patterson,24,2TM,PF,65,13,23.6,3.5,7.5,.460,0.8,2.3,.364,2.6,5.2,.503,.516,0.8,1.1,.704,1.8,3.5,5.3,1.2,0.8,0.6,1.0,2.4,8.5,,pattepa01
191,Patrick Patterson,24,SAC,PF,17,6,24.4,2.9,7.2,.410,0.5,2.3,.231,2.4,4.9,.494,.447,0.5,0.9,.563,2.0,3.8,5.8,0.9,0.8,0.2,0.9,2.3,6.9,,pattepa01
191,Patrick Patterson,24,TOR,PF,48,7,23.3,3.6,7.6,.477,1.0,2.3,.411,2.7,5.3,.506,.540,0.9,1.1,.745,1.7,3.3,5.1,1.3,0.9,0.7,1.0,2.5,9.1,,pattepa01
192,Jeremy Lamb,21,OKC,SG,78,0,19.7,3.4,7.8,.432,1.1,3.2,.356,2.2,4.6,.483,.504,0.7,0.8,.797,0.3,2.1,2.4,1.5,0.7,0.3,0.8,1.8,8.5,,lambje01
193,Josh McRoberts,26,CHA,PF,78,78,30.3,3.2,7.3,.436,1.3,3.7,.361,1.8,3.5,.516,.529,0.8,1.1,.729,1.1,3.7,4.8,4.3,0.7,0.6,1.1,2.4,8.5,,mcrobjo01
194,J.J. Barea,29,MIN,PG,79,1,18.6,3.2,8.3,.387,0.9,2.9,.316,2.3,5.4,.426,.443,1.0,1.3,.790,0.2,1.7,1.9,3.8,0.3,0.0,1.6,1.6,8.4,,bareajo01
195,Troy Daniels,22,HOU,SG,5,1,15.0,3.0,6.2,.484,2.4,5.0,.480,0.6,1.2,.500,.677,0.0,0.0,,0.0,0.8,0.8,1.0,0.0,0.0,0.6,1.2,8.4,,danietr01
196,Evan Fournier,21,DEN,SG,76,4,19.8,3.0,7.2,.419,1.2,3.1,.376,1.8,4.0,.453,.501,1.2,1.6,.756,0.4,2.2,2.7,1.5,0.4,0.1,1.3,2.4,8.4,,fournev01
197,Kris Humphries,28,BOS,PF,69,30,19.9,3.3,6.7,.501,0.0,0.0,.000,3.3,6.7,.503,.501,1.7,2.1,.813,1.8,4.1,5.9,1.0,0.4,0.9,0.9,2.0,8.4,,humphkr01
198,Anthony Morrow,28,NOP,SG,76,9,18.8,3.1,6.8,.458,1.2,2.6,.451,2.0,4.3,.462,.542,0.9,1.1,.828,0.4,1.5,1.8,0.8,0.5,0.2,0.7,1.3,8.4,,morroan01
